max_change,min_change,start,end,amount,turn,change,up_count,down_count,name,industry,class
0.6900000000000001,-0.73,7.64,7.7,65780.0205839416,3.164097810218978,0.84,221,190,南风股份,电气设备,1
1.57,-1.75,17.91,18.22,25358.67143552312,1.7669922141119219,0.84,198,213,佳沃股份,农业综合,1
0.61,-0.67,6.58,6.75,35387.63727493917,1.7140605839416059,0.84,216,195,双成药业,化学制药,1
1.01,-1.11,11.0,11.11,31378.27287104623,1.302051094890511,0.83,220,191,恒丰纸业,造纸,1
0.74,-0.71,9.4,9.37,71939.42311435523,0.3629620437956205,0.83,222,189,凤凰传媒,出版业,1
1.26,-1.18,13.99,14.06,72178.90440389294,3.0441566909975672,0.83,220,191,中国科传,出版业,1
1.02,-0.95,12.0,12.25,69800.13895377128,2.4728350364963503,0.83,200,211,飞龙股份,汽车配件,1
0.56,-0.52,6.58,6.4,97460.24720194646,1.067668126520681,0.82,212,199,林洋能源,电器仪表,1
1.55,-1.48,18.06,17.04,61745.17124087593,4.911210218978102,0.81,226,185,九典制药,化学制药,1
0.71,-0.71,8.0,8.11,52100.37216545012,2.6544085158150845,0.8,228,183,乔治白,服饰,1
0.75,-0.62,8.4,8.42,27214.932919708033,1.357087104622871,0.8,236,175,浙江震元,医药商业,1
0.6900000000000001,-0.5700000000000001,7.77,7.62,33018.254476885646,3.8758498783454987,0.8,227,184,万里马,服饰,1
0.7000000000000001,-0.8,8.68,8.58,80658.23608272505,2.862566180048661,0.8,216,195,奥拓电子,元器件,1
0.88,-0.95,9.75,9.7,35750.46630806846,1.6697097799511005,0.8,205,204,江苏索普,化工原料,1
0.71,-0.71,9.45,8.95,48089.87289537712,1.092216788321168,0.8,217,194,中信海直,空运,1
0.46,-0.5,5.3,5.05,39574.644914841854,1.4313133819951336,0.8,223,188,神剑股份,化工原料,1
0.65,-0.65,7.29,7.1,32829.18285365853,0.7933809756097561,0.79,214,196,览海医疗,医疗保健,1
0.63,-0.7000000000000001,7.37,6.96,54523.62372262774,2.4929931873479316,0.77,228,183,北玻股份,专用机械,1
0.72,-0.67,9.2,8.96,57525.82686131388,1.3835457420924573,0.77,213,198,电科院,电气设备,1
0.63,-0.66,7.4,6.94,57477.33827500001,1.6688072500000002,0.77,218,182,润邦股份,工程机械,1
1.52,-1.55,20.45,19.98,15452.775085158151,1.4533493917274942,0.76,230,181,铁流股份,汽车配件,1
1.23,-2.06,20.19,20.64,79296.53211678832,0.5922729927007299,0.76,211,200,上海机电,运输设备,1
0.45,-0.49,5.3,4.97,95378.03335766422,3.5892296836982966,0.76,227,184,芭田股份,农药化肥,1
0.44,-0.36,4.85,4.8100000000000005,79950.99810218977,1.1891338199513384,0.75,221,190,皖维高新,化纤,1
0.51,-0.48,6.0,6.05,36590.391630170314,0.9513372262773724,0.75,238,173,合肥百货,百货,1
0.64,-0.54,7.1,7.04,25168.098832116782,1.3425445255474453,0.75,236,175,瑞凌股份,元器件,1
0.26,-0.27,5.4,5.41,13330.818051219514,1.5104668292682928,0.75,217,193,ST巴士,广告包装,1
0.48,-0.5,6.11,6.09,18943.025790754262,0.7295982968369831,0.75,221,190,银座股份,百货,1
0.8300000000000001,-0.8200000000000001,9.38,9.44,45782.045352798064,0.4491527980535279,0.75,217,194,中山公用,水务,1
0.94,-0.91,10.68,10.68,45064.13017031631,2.930054014598541,0.75,222,189,凯发电气,电气设备,1
0.36,-0.37,4.29,4.25,40584.650121654515,1.3671695863746958,0.74,227,184,北京利尔,其他建材,1
0.45,-0.5,5.39,5.15,26564.322457420927,0.4552255474452554,0.74,234,177,宁波富达,水泥,1
1.31,-1.44,14.0,14.39,84609.6620049505,2.866408415841584,0.74,213,191,中环装备,电气设备,1
2.33,-2.01,25.49,25.58,12892.342019464719,2.026313625304136,0.74,221,190,雷迪克,汽车配件,1
0.47,-0.45,5.97,5.74,74361.53549878344,1.7082586374695865,0.73,238,173,海南高速,路桥,1
0.25,-0.18,3.0,2.79,56215.58887096773,1.4831494623655912,0.73,215,157,大东南,塑料,1
0.6900000000000001,-0.6000000000000001,7.6,7.6,42339.89734793187,1.155930170316302,0.73,219,192,华录百纳,影视音像,1
0.4,-0.56,6.26,6.32,44773.38270072993,1.7234345498783454,0.73,214,197,广汇物流,仓储物流,1
0.59,-0.65,6.26,6.49,30287.29557177616,1.1058262773722627,0.73,220,191,红宝丽,化工原料,1
0.88,-0.97,9.38,9.72,47501.39330900243,0.8557133819951339,0.72,224,187,城市传媒,出版业,1
0.44,-0.52,5.0,5.24,48695.57781021899,1.8214121654501216,0.72,224,187,探路者,服饰,1
0.35000000000000003,-0.39,8.4,8.4,5559.894895121952,0.3614760975609756,0.72,230,180,ST狮头,水泥,1
0.58,-0.61,6.59,6.71,82146.10671532848,3.9002107055961073,0.72,222,189,西安饮食,酒店餐饮,1
0.52,-0.51,6.24,5.69,29560.170413625307,2.321952798053528,0.72,225,186,亚太实业,区域地产,1
0.59,-0.58,7.33,7.36,31258.61379562044,0.7001866180048661,0.71,228,183,洪城水业,水务,1
0.56,-0.73,8.66,8.79,38615.96435523114,1.1536172749391729,0.71,207,204,全筑股份,装修装饰,1
0.66,-0.98,11.59,11.62,59164.734306569364,0.3686625304136253,0.71,232,179,海亮股份,铜,1
0.73,-0.75,9.72,9.6,48499.612652068136,0.4463822384428224,0.71,228,183,上海电力,火力发电,1
1.53,-1.55,16.8,16.84,22814.14576642336,0.3658583941605839,0.71,213,198,万和电气,家用电器,1
0.58,-0.64,6.63,6.41,52546.0793917275,2.3414620437956204,0.7,229,182,东宝生物,生物制药,1
0.75,-0.89,8.9,8.98,53040.352627737215,0.5375878345498784,0.7,226,185,三星医疗,电器仪表,1
0.43,-0.35000000000000003,5.1,4.99,36675.51832116788,0.26407226277372264,0.7,221,190,首钢股份,普钢,1
0.64,-0.8200000000000001,8.82,8.88,92196.2284671533,1.2875279805352795,0.69,224,187,江苏国泰,商贸代理,1
0.71,-0.75,7.96,7.79,47633.44929440389,2.0498245742092456,0.69,213,198,宏达新材,橡胶,1
0.42,-0.44,4.99,5.0,63680.884306569336,1.091475669099757,0.69,222,189,阳光照明,家用电器,1
0.62,-0.63,7.52,6.84,93209.38934010152,1.3236086294416245,0.69,207,187,*ST夏利,汽车整车,1
0.29,-0.34,3.53,3.41,42687.45301703162,0.7613995133819952,0.69,230,181,海印股份,房产服务,1
0.36,-0.38,4.25,4.13,68928.07250608272,1.857776399026764,0.68,233,178,栖霞建设,区域地产,1
0.56,-0.71,8.16,8.16,28166.697788944726,0.708880904522613,0.68,217,181,浙商中拓,批发业,1
0.21,-0.2,4.45,4.5,12665.011997560974,0.5034353658536586,0.68,222,188,ST云网,酒店餐饮,1
1.53,-1.77,20.0,20.25,88633.04184914842,1.8393586374695865,0.68,224,187,辰欣药业,化学制药,1
1.43,-1.04,16.09,15.68,21179.42279805352,0.2844401459854015,0.67,228,183,桂林三金,中成药,1
0.92,-0.7000000000000001,10.25,10.5,18130.576180048658,0.9226284671532848,0.67,222,189,精艺股份,铜,1
0.47,-0.49,6.12,6.12,21387.915644768866,0.5857311435523115,0.66,231,180,耀皮玻璃,玻璃,1
0.7000000000000001,-0.74,7.92,7.68,75327.38175182483,4.4071936739659385,0.66,221,190,中迪投资,区域地产,1
1.17,-1.23,13.0,12.86,77896.4272375,3.69613425,0.65,213,187,居然之家,百货,1
0.52,-0.5700000000000001,6.34,5.87,75281.29605839416,2.124404136253041,0.64,238,173,贵州轮胎,汽车配件,1
0.47,-0.52,5.39,5.2,104342.12238442822,3.3818766423357665,0.64,226,185,波导股份,通信设备,1
0.51,-0.46,5.41,5.61,37592.66138686131,1.5090642335766422,0.63,218,193,两面针,日用化工,1
0.31,-0.44,5.22,5.25,89300.87201946473,1.6147233576642337,0.63,221,190,中核钛白,化工原料,1
1.11,-1.21,13.32,12.37,55104.33790243902,1.299136585365854,0.63,207,203,佳电股份,电气设备,1
0.38,-0.34,4.21,4.21,79710.6196107056,1.0349406326034063,0.62,219,192,方正科技,IT设备,1
0.35000000000000003,-0.30000000000000004,4.31,4.19,99250.17341463416,0.784499756097561,0.62,211,199,四川路桥,建筑工程,1
0.62,-0.6900000000000001,6.8,6.95,71576.57097323601,2.0267644768856448,0.62,216,195,天壕环境,环境保护,1
0.7000000000000001,-0.66,7.88,7.8,18701.07512315271,0.4508581280788178,0.61,200,206,阳光股份,区域地产,1
0.4,-0.38,4.42,4.41,93791.64021897812,1.3780245742092458,0.61,223,188,吉电股份,火力发电,1
0.33,-0.32,3.8,3.7,73377.82433090023,0.6609318734793188,0.61,239,172,中恒集团,中成药,1
0.5700000000000001,-0.65,6.51,6.55,28233.662846715328,1.3839109489051096,0.61,219,192,苏常柴A,机械基件,1
0.76,-0.76,9.5,9.55,38574.5506082725,1.0364613138686132,0.61,227,184,文山电力,水力发电,1
0.76,-0.73,8.88,8.34,102981.71182481752,2.5358953771289543,0.61,214,197,苏美达,工程机械,1
0.31,-0.29,3.5,3.44,40831.76586374695,0.8736819951338199,0.61,234,177,江苏阳光,纺织,1
0.74,-0.79,8.77,8.77,19890.230292682925,0.795700731707317,0.6,204,206,东凌国际,食品,1
0.22,-0.23,4.74,4.73,34802.211491803275,0.5179882513661203,0.6,214,152,ST抚钢,特种钢,1
0.64,-0.65,7.19,7.14,50283.089635036486,0.7984537712895377,0.59,206,205,电子城,园区开发,1
0.62,-0.67,7.11,6.77,41552.19119221411,2.692233576642335,0.59,230,181,泰尔股份,机械基件,1
0.5,-0.6000000000000001,6.95,6.99,72151.52856447689,1.5678503649635038,0.59,224,187,雅本化学,农药化肥,1
3.95,-3.95,47.0,46.77,34426.98717761556,6.159411678832117,0.59,223,188,中源家居,家居用品,1
0.63,-0.6000000000000001,7.37,6.96,61044.85326034063,2.968307542579076,0.59,225,186,GQY视讯,IT设备,1
0.66,-0.77,8.15,8.31,80431.10630170317,1.8370586374695859,0.59,220,191,杭电股份,电气设备,1
2.78,-2.56,29.94,30.66,65970.70759124088,6.3314805352798045,0.59,209,202,世纪天鸿,出版业,1
0.55,-0.48,6.4,6.08,37171.719683698284,0.7667744525547445,0.58,242,169,交运股份,公共交通,1
0.43,-0.37,5.87,5.83,39443.60778588808,0.6201350364963504,0.58,219,192,信达地产,全国地产,1
0.34,-0.27,3.85,3.91,21161.87934306569,0.6787467153284673,0.58,230,181,华天酒店,酒店餐饮,1
0.71,-0.67,9.7,9.78,19800.54897810219,1.127265206812652,0.57,223,188,惠泉啤酒,啤酒,1
0.51,-0.59,5.65,5.88,54187.82323600974,1.4541686131386862,0.57,235,176,大东方,汽车服务,1
1.02,-1.03,13.04,13.02,53972.78345498783,2.6255340632603406,0.56,223,188,沙河股份,全国地产,1
0.72,-0.77,8.66,8.9,68995.49085158152,3.4393080291970812,0.56,209,202,维科技术,电气设备,1
0.66,-0.65,7.85,7.73,87296.70719999999,1.111908,0.55,212,188,中再资环,环境保护,1
1.09,-1.05,11.6,11.98,99471.35717761557,2.8099362530413625,0.55,211,200,西部材料,小金属,1
1.65,-1.69,19.91,18.1,93313.09487281796,3.3579179551122187,0.55,187,214,东晶电子,元器件,1
0.51,-0.77,9.38,9.45,14882.713187347934,0.4022756690997568,0.54,219,192,曲美家居,家居用品,1
1.44,-1.09,15.94,16.05,10610.87080291971,0.5801240875912408,0.54,211,200,万里股份,电气设备,1
5.58,-5.12,62.12,63.29,89342.29997566913,7.832761800486617,0.54,213,198,永新光学,电器仪表,1
0.45,-0.49,4.8,4.93,67753.04789731053,2.3099772616136915,0.54,210,199,*ST辉丰,农药化肥,1
0.16,-0.27,2.95,2.95,52667.03090024331,0.7869075425790755,0.54,223,188,美好置业,全国地产,1
0.63,-0.71,8.1,8.09,19718.578613138685,0.6210515815085158,0.53,217,194,乐山电力,水力发电,1
0.53,-0.5700000000000001,6.2,6.1,27762.155766423355,1.1632204379562043,0.53,213,198,利君股份,专用机械,1
0.4,-0.64,7.44,7.45,33179.50048661801,0.3174338199513382,0.53,224,187,陕鼓动力,机械基件,1
0.34,-0.31,4.42,4.22,75869.80620437957,1.851487104622871,0.53,221,190,拓日新能,半导体,1
1.11,-1.23,13.46,13.61,91298.6818703242,1.207149127182045,0.53,203,198,埃斯顿,机械基件,1
0.63,-0.73,8.61,8.76,36541.0596107056,3.057202919708029,0.52,231,180,科新机电,专用机械,1
0.66,-0.73,7.05,7.3,75004.08194647201,1.5409498783454991,0.52,227,184,宏润建设,建筑工程,1
0.73,-0.72,8.55,8.44,28331.938345498784,0.6130710462287104,0.51,210,201,中百集团,超市连锁,1
0.85,-0.8,9.59,9.65,21675.32576642336,0.9677900243309004,0.51,208,203,山东华鹏,玻璃,1
0.71,-0.8,8.32,8.38,86716.01489051094,2.4104737226277373,0.51,216,195,金种子酒,白酒,1
0.54,-0.46,6.3,6.25,33832.31228710463,0.5449187347931873,0.5,212,199,中国武夷,全国地产,1
0.78,-0.78,8.41,8.58,38579.305815085165,1.3721060827250608,0.5,236,175,江苏舜天,商贸代理,1
0.61,-0.65,6.67,6.67,47899.09557177616,1.318720924574209,0.5,224,187,新联电子,电气设备,1
0.47,-0.44,5.72,5.67,71304.4892944039,0.6024143552311435,0.49,213,198,滨江集团,区域地产,1
1.01,-0.78,10.99,11.11,86967.12277372263,1.5125523114355233,0.49,208,203,湖北广电,影视音像,1
0.39,-0.39,4.54,4.57,45176.467785888075,1.1848496350364963,0.49,221,190,长航凤凰,水运,1
0.81,-0.79,9.9,10.08,48710.9702676399,1.4756824817518248,0.48,220,191,湖南发展,水力发电,1
0.33,-0.41,5.8,5.79,56520.939902676386,0.34270535279805353,0.48,220,191,世茂股份,全国地产,1
0.66,-0.76,9.66,9.78,29433.25167883212,1.0998669099756688,0.48,225,186,明星电力,水力发电,1
1.05,-0.99,11.57,11.57,76072.90900243308,1.4109737226277372,0.48,216,195,德尔未来,家居用品,1
0.5,-0.41,5.55,5.53,28079.082786069648,1.347189552238806,0.47,236,166,三维工程,建筑工程,1
0.5700000000000001,-0.43,6.98,6.94,50898.790729927,0.9611026763990268,0.47,215,196,甘肃电投,水力发电,1
0.84,-0.74,9.98,9.8,15448.094914841853,1.2004844282238445,0.47,225,186,开开实业,医药商业,1
2.02,-1.49,23.5,23.64,34240.76177615572,0.6466666666666667,0.46,200,211,新智认知,软件服务,1
0.54,-0.45,5.8,5.9,82485.29897810218,2.083915328467153,0.46,222,189,银河电子,通信设备,1
0.59,-0.5,6.39,6.46,67783.97204379561,1.6949474452554742,0.46,216,195,浙江广厦,影视音像,1
0.49,-0.48,5.95,6.04,35001.445693430665,0.8660199513381996,0.46,215,196,凤凰股份,区域地产,1
0.53,-0.59,5.6,5.86,51705.10143552312,2.058384914841849,0.46,226,185,龙建股份,建筑工程,1
1.04,-0.93,12.42,12.0,47748.023309002434,2.0956464720194647,0.45,199,212,禾望电气,电气设备,1
0.35000000000000003,-0.39,4.3,4.18,46000.82479318736,1.4963072992700728,0.45,241,170,旷达科技,纺织,1
0.36,-0.32,4.28,4.21,65844.57936585366,1.3120648780487805,0.44,237,173,精工钢构,钢加工,1
0.64,-0.68,7.76,7.76,34380.53822384428,2.4391790754257907,0.44,221,190,南方轴承,汽车配件,1
0.7000000000000001,-0.5700000000000001,7.67,7.67,97042.89107055964,0.9718026763990268,0.44,219,192,东风汽车,汽车整车,1
0.8300000000000001,-0.9,9.2,9.44,29728.380389294405,1.8282274939172747,0.43,221,190,迦南科技,医疗保健,1
0.24,-0.44,5.17,5.2,65275.641605839424,0.4717987834549878,0.43,235,176,兴蓉环境,水务,1
0.35000000000000003,-0.36,4.1,4.08,21278.329500000003,0.8293322499999999,0.41,226,174,三房巷,纺织,1
1.19,-1.39,14.34,13.86,86732.64936739659,4.161128710462287,0.41,216,195,亚星客车,汽车整车,1
0.58,-0.62,6.78,6.41,59786.176399026765,2.0702430656934308,0.41,224,187,动力源,电气设备,1
0.56,-0.47,6.33,6.16,90600.82024330902,0.9764116788321168,0.41,213,198,南玻A,玻璃,1
0.6000000000000001,-0.61,13.25,12.62,15622.814801980196,0.4911928217821782,0.41,197,207,ST椰岛,红黄酒,1
1.27,-0.78,15.07,15.38,24275.28197080292,0.22078734793187352,0.41,227,184,珍宝岛,中成药,1
0.29,-0.34,4.34,4.29,37306.878296836985,0.4630827250608273,0.41,232,179,苏宁环球,区域地产,1
0.62,-0.65,7.34,7.35,16651.531484184914,0.8502296836982968,0.41,219,192,中水渔业,渔业,1
0.54,-0.6000000000000001,7.61,7.2,104303.83990267641,3.703975669099756,0.4,210,201,兄弟科技,化学制药,1
1.01,-1.19,11.48,11.87,43048.870875912406,1.7671253041362531,0.4,219,192,空港股份,园区开发,1
0.75,-0.74,9.0,8.46,108362.13917274939,3.13300194647202,0.4,216,195,三力士,橡胶,1
0.72,-0.67,8.27,8.35,46406.325547445245,1.7320683698296837,0.4,231,180,上海九百,百货,1
2.05,-2.25,22.28,22.52,81756.77165432098,3.8931125925925927,0.4,195,210,新开源,化工原料,1
2.05,-2.34,23.3,23.83,103211.02776155717,4.47781192214112,0.4,219,192,汉邦高科,IT设备,1
0.56,-0.5700000000000001,9.67,9.74,30115.38167883212,0.7754885644768855,0.4,214,197,富安娜,纺织,1
1.78,-2.21,26.68,27.05,62833.741946472015,5.2098160583941615,0.39,221,190,横店影视,影视音像,1
1.74,-2.16,24.8,25.0,17545.911776155714,0.5376785888077861,0.39,202,209,北方股份,汽车整车,1
0.8300000000000001,-1.13,13.15,12.97,32156.209951338198,0.8551160583941607,0.39,211,200,中国海诚,建筑工程,1
0.96,-0.86,11.5,11.2,100758.70243309005,3.0738474452554745,0.39,226,185,合纵科技,电气设备,1
9.91,-2.42,35.67,32.43,100634.07068965516,7.107777586206896,0.39,54,62,甬金股份,特种钢,1
1.4,-1.26,14.88,15.38,60091.37004866182,1.8222138686131384,0.38,213,198,南京港,港口,1
0.44,-0.42,4.72,4.8,65915.09126520682,0.8930708029197081,0.38,224,187,京运通,新型电力,1
0.49,-0.46,5.57,5.37,41756.859951338185,0.9686532846715328,0.38,224,187,千红制药,生物制药,1
0.5700000000000001,-0.59,6.4,6.3,69402.96318734794,0.5747014598540147,0.37,205,206,易事特,电气设备,1
0.54,-0.55,6.78,6.69,85049.8403892944,1.0800907542579077,0.37,219,192,中国天楹,环境保护,1
0.24,-0.27,3.39,3.37,53279.319464720196,0.3277065693430657,0.37,241,170,内蒙华电,火力发电,1
0.94,-0.81,12.76,12.49,35102.43914841849,0.5887000000000001,0.36,227,184,航民股份,纺织,1
0.35000000000000003,-0.37,7.77,7.72,12379.669384428225,0.8945394160583943,0.36,222,189,ST准油,石油开采,1
3.9,-4.49,49.35,49.11,31402.396155717764,1.296302676399027,0.36,209,202,弘亚数控,专用机械,1
1.32,-1.49,17.13,17.08,64468.439900249374,3.0184074812967587,0.36,216,185,三六五网,互联网,1
0.36,-0.38,4.31,4.31,54838.14588807786,1.5045187347931874,0.36,223,188,报喜鸟,服饰,1
0.31,-0.32,4.5,4.46,109640.00218978104,0.8208761557177615,0.35,220,191,东方集团,综合类,1
2.85,-2.86,32.27,32.49,55505.505328467145,1.2768330900243308,0.35,198,213,元力股份,化工原料,1
0.95,-0.97,12.58,12.57,42245.24863414634,2.006866341463415,0.34,214,196,福瑞股份,医疗保健,1
0.49,-0.54,5.18,5.41,17832.148690243903,1.17545243902439,0.34,233,177,*ST毅昌,塑料,1
0.55,-0.51,7.15,7.26,64548.11313868612,1.7497557177615568,0.34,216,195,司尔特,农药化肥,1
0.55,-0.58,6.09,6.12,44673.01800486618,2.8431355231143547,0.34,226,185,川润股份,机械基件,1
0.45,-0.41,5.01,4.91,94435.18462287103,1.7535428223844285,0.33,219,192,友阿股份,百货,1
0.75,-0.84,8.66,8.84,49726.686675,1.9704490000000001,0.33,219,181,鲁北化工,农药化肥,1
0.77,-0.72,8.44,8.45,65842.34715710723,1.9918399002493767,0.33,211,190,华软科技,软件服务,1
0.7000000000000001,-0.62,7.91,8.02,32750.143406326035,1.4923299270072994,0.33,222,189,富煌钢构,钢加工,1
0.9,-0.92,10.29,10.38,67656.50387804878,2.2479873170731706,0.33,223,187,乐凯胶片,化工原料,1
0.48,-0.51,5.5,5.44,40480.50739659368,2.1674635036496346,0.32,224,187,日上集团,汽车配件,1
1.02,-1.0,11.0,11.23,45203.47944038929,0.914583211678832,0.32,214,197,天宸股份,综合类,1
0.32,-0.34,4.04,4.07,34774.3099026764,0.9497569343065694,0.32,224,187,南山控股,区域地产,1
0.54,-0.48,6.04,6.18,97905.14588807787,1.8901158150851585,0.32,220,191,五洲交通,路桥,1
3.86,-3.48,43.56,42.5,47008.81155717763,2.332641119221411,0.32,210,201,海利尔,农药化肥,1
0.55,-0.55,6.43,6.42,21051.04720194647,0.5475182481751826,0.32,230,181,杭州解百,百货,1
1.16,-1.11,14.0,13.49,76082.60007299269,3.002268369829684,0.32,219,192,达刚控股,工程机械,1
4.8100000000000005,-5.5600000000000005,66.72,66.45,28734.031581508512,0.8447912408759124,0.32,199,212,新经典,出版业,1
0.73,-0.68,8.01,8.01,54894.75997566911,1.9633318734793188,0.31,217,194,海达股份,橡胶,1
1.71,-1.43,19.68,19.02,46381.57681265207,3.178195620437956,0.31,216,195,拉芳家化,日用化工,1
0.31,-0.38,3.85,3.9,71829.96476885643,1.6925447688564477,0.31,217,194,海航投资,全国地产,1
0.2,-0.18,3.39,3.38,16303.873383863081,0.4884645476772616,0.31,232,177,正源股份,其他建材,1
0.61,-0.61,7.4,7.43,88554.32253164556,1.6223848101265823,0.31,210,185,江南化工,化工原料,1
0.78,-0.92,11.11,11.03,30262.25982587065,0.949736815920398,0.31,204,198,襄阳轴承,机械基件,1
0.34,-0.29,3.84,3.87,37923.533211678834,1.2968574209245742,0.3,226,185,吉鑫科技,机械基件,1
0.63,-0.71,7.61,7.49,69116.92812652068,1.9640832116788318,0.29,221,190,宝莫股份,化工原料,1
0.27,-0.25,3.09,2.97,26455.543765281167,0.7913061124694378,0.29,226,183,金山股份,火力发电,1
0.71,-0.63,8.21,8.14,62133.30024449878,1.0180232273838632,0.29,203,206,建投能源,火力发电,1
0.45,-0.52,6.58,6.64,92003.599513382,1.1264642335766424,0.29,224,187,美克家居,家居用品,1
